x_mean,x_std,x_max,x_min,y_mean,y_std,y_max,y_min,z_mean,z_std,z_max,z_min
0.8082920742824986,0.24963453476059058,1.4761078,-0.21920159999999997,0.6050900720315138,0.19992821937845107,1.4565398000000003,0.0006498000000000004,-0.079160486212718,0.21964775316867197,0.49245920000000004,-1.0410461999999998
0.21906323232323233,0.21458719067209567,0.8262544,-0.32578739999999995,0.9791105735537193,0.30489336183805654,2.0184936,0.16966539999999997,-0.18850200697887978,0.21049683868709496,0.5567655999999997,-1.1918396000000002
0.2687665026464208,0.13751808325664544,0.722159,-0.18417039999999993,0.9644481213015184,0.3469034371819671,2.1337982,0.004534599999999861,-0.11859605475054219,0.15433121580459852,0.3952270000000001,-0.6485593999999999
-0.02553822042072862,0.2607391658685928,0.7830322,-0.8074890000000001,1.065556285069266,0.3761008672779389,2.4988739999999994,-0.18292240000000087,-0.06790893268342738,0.3850533265263535,1.2237394000000001,-1.6059082
-0.19246829004952729,0.15564047438314776,0.3172363999999999,-0.9141968,0.9444054390814949,0.2997026273386234,1.8790893999999998,0.032080400000000085,0.20855473543448896,0.23606486121314382,0.8137205999999999,-0.8387238
-0.15666053357798182,0.16799567294659315,0.5174713999999999,-0.6794678000000001,1.0072829947706423,0.28878604190102075,1.8779146000000004,0.17041599999999998,-0.11058358825688076,0.24153519800771484,0.9719331999999999,-0.9699034000000001
0.13583908956158652,0.1711141974054653,0.7664885999999997,-0.6148132000000002,0.9879180326722339,0.36683297684276495,2.1669066000000003,-0.1844054,-0.09724272202505217,0.2071742174690839,0.5560974000000001,-0.9311614
0.3829754200542005,0.21184093839991266,1.1590272,-0.08052379999999992,0.9183594757904248,0.3571081497618608,2.06037,-0.17833279999999976,-0.16733381933152666,0.16000158576287407,0.3176511999999999,-0.7287292
-0.28603820312648043,0.21913918381173603,0.34353039999999985,-1.2681578000000002,0.990616928185694,0.3996174823119046,2.2039763999999997,-0.39558099999999985,-0.056665566745618186,0.21350097439663399,0.8411042,-1.0971986
-0.9937548331861661,0.2928216223347834,-0.13180219999999981,-1.9594269999999998,0.035990998601913175,0.1632820460373629,0.7849579999999998,-0.510022,0.06992402465047824,0.12353257319517594,0.3744811999999999,-0.3069308
-0.2725786397724963,0.4486371679156998,0.9981932,-1.4025999999999998,1.0261918495226492,0.8578138935304002,2.8890837999999994,-0.9456907999999993,-0.09190133122080049,0.3726148982170334,1.3654511999999996,-1.5588228000000002
0.6280735344992047,0.673260670359918,2.3865691999999994,-1.170895400000001,0.8736742385930049,0.8774514627520013,3.1231657999999998,-0.5416563999999997,-0.06446392651033366,0.3221942090127364,1.1849426000000005,-1.1325285999999999
0.0906214896179403,0.265710561814555,0.991568,-0.6770295999999997,0.9882475311877079,0.7960805222870648,2.662915000000001,-0.6180327999999997,-0.1530455207225916,0.30068266939224975,0.36880179999999974,-1.3129028000000003
0.04913158243520399,0.35265439589305475,1.3457124,-1.1931916,1.1629073223195978,0.9422109965270046,3.6396178000000012,-1.1837125999999993,0.008284634346448046,0.6348239236078843,1.7496521999999999,-1.9017119999999998
-0.13614777149986154,0.263822176383489,0.41231079999999987,-1.1105836,0.9693942999168289,0.7947914848995898,2.5824158000000006,-0.6664945999999993,0.1677021740504576,0.27153389688714524,0.9300810000000002,-0.32257979999999986
-0.05026070786006383,0.2657835915767326,1.0480895999999995,-1.2553954,1.1070514570195367,1.0693383193715853,3.5623441999999996,-0.7555297999999995,-0.014798069877328653,0.508502972982622,1.7489624,-1.3995452
0.09353394495770999,0.3273528755890617,0.9480438000000001,-0.6765869999999998,1.0075464953806135,0.9282019471195091,3.0798370000000026,-0.8852997999999974,0.0269914296681847,0.16806735198040001,0.5323119999999998,-0.5147492
-0.28244477723048317,0.36400441842809406,0.36836860000000005,-1.3800719999999997,0.9426572176579927,0.7596845496841634,2.4896760000000002,-0.6044311999999997,0.11100247653345727,0.27562642060574033,0.8540346,-0.4053804
-0.11425325984615384,0.42788926816426354,1.0837922,-1.3792176,1.110537737897436,1.1015204701370518,3.5180542000000004,-0.9502412000000001,0.00306724697435879,0.49367660616436854,1.9337004,-1.5392822000000004
0.8781460255271426,0.8141020685528163,3.1048430000000002,-0.8140991999999997,0.417390283266039,0.7380244113818518,2.4490784000000003,-1.3942503999999993,-0.05391683306415458,0.2757794851971533,1.2227019999999997,-0.9861022000000002
0.28113944134421504,0.0406576488838855,0.37767019999999996,0.1300566,0.35811086972635614,0.035943502025324384,0.48212599999999994,0.18391419999999997,-0.8986086559577533,0.014141287763644133,-0.8038878,-1.004462
0.10656348797943002,0.026324422534806182,0.19689639999999997,0.060342399999999984,0.1739931594814656,0.045923188873430366,0.2530304,0.08864759999999998,-0.9829995014570386,0.008625944118629688,-0.9572938000000001,-1.006604
0.5391808530044987,0.009334271448614456,0.6674104,0.3703432,0.42919863150706933,0.040991605128092704,0.6290224,0.3185456,-0.7324063226703085,0.024160206441832862,-0.5552918,-0.7721342
0.6042509206514658,0.03055128501807389,0.6989504,0.5378537999999999,0.7116251214549403,0.03318188311130218,0.7769836000000001,0.6382536,-0.38087588885993484,0.02902701790892692,-0.2709838,-0.49231859999999994
-0.38961549026421294,0.010341758015676867,-0.2995056,-0.4794067999999999,0.4154750801480415,0.05746228503710322,0.5094698,0.2114592,0.8159204631849492,0.02481828071195218,0.9254028,0.7673858000000001
0.5019822662255027,0.015387674240140368,0.6887574000000001,0.4467681999999999,0.30070238083481804,0.04951394620761841,0.550235,0.1630404,-0.8153507630949351,0.02378904157321495,-0.7044254000000001,-0.8705626000000001
0.5281899020659722,0.03939871215350751,0.7927978,0.2231842,0.5186695630208333,0.06177103746779695,0.7229673999999999,0.22137139999999994,-0.6760529611284721,0.023570831251815017,-0.5333098,-0.8916108000000001
0.4330289591490232,0.014499552510772735,0.5814054000000001,0.2687774,0.6225260133374246,0.03621508657352405,0.7268738,0.47547619999999996,-0.6632510170195355,0.028262542160049163,-0.537735,-0.7959989999999999
0.42645891008082426,0.019590960426689685,0.6579466,0.1902466,0.4247939706012967,0.01864496170523942,0.865503,0.003802400000000017,-0.806664064357403,0.016845213865215137,-0.4892974,-1.1504303999999999
0.5659902218017451,0.04929712014134636,0.7282256,0.46621679999999993,0.45763193562493426,0.056193799207714626,0.6420684000000001,0.30749519999999997,-0.6907374713760117,0.02459814442076714,-0.5995086000000001,-0.7324186
0.07985948048071329,0.06871885000364254,0.3046414,-0.2960998,1.0034247566970342,0.012526818578208029,1.215564,0.8261993999999999,0.08025132312463655,0.051157131688932406,0.20627460000000003,-0.22586659999999997
0.16392798452440865,0.014675101800778618,0.3593808,0.015438799999999957,0.9937404910669351,0.005255182978035534,1.0358886000000003,0.9480074000000001,0.042235220080523404,0.018757910838275806,0.13366699999999998,-0.03244020000000001
0.2400531437554248,0.03936065488189763,0.3867184,0.09961859999999997,0.9717071952743755,0.015562362161756726,1.0620454,0.9015380000000001,-0.10391965350564182,0.06665102443416521,0.046297999999999964,-0.26568
-0.04462059647696476,0.03439023758875498,0.1430878,-0.2504974,0.9830608479921162,0.014716119605220448,1.150711,0.8306000000000001,0.1975009737620103,0.06927635270597648,0.3966492,-0.1608094
0.01887109357365089,0.0356794363704323,0.1834746,-0.2856842,1.0004915975539106,0.008537939300970602,1.16373,0.8836608,0.07354694775238707,0.03588077890001729,0.22913219999999992,-0.050024600000000016
-0.17051311447887318,0.07960505384941695,0.1801482,-0.33562919999999996,0.9830746788281689,0.010168586066139719,1.0383238000000001,0.9396850000000001,0.05408892286197184,0.07023040423742885,0.1971008,-0.10312199999999994
-0.06943634970034245,0.030120097796845515,0.07396259999999996,-0.22304079999999993,1.0002152779751714,0.004739412664412189,1.089224,0.8979828,0.03792158326198629,0.037942031668666845,0.142566,-0.19902040000000001
0.1595663911693171,0.030329189934459395,0.2942566,0.014804199999999998,0.9859482242843779,0.012969346388281002,1.0908906,0.8868896,-0.1080354371188026,0.056574631122194734,0.06938479999999998,-0.3422332
-0.16934913644209712,0.026608717740376733,0.0750796,-0.3855132,0.979197038979776,0.011244096977598941,1.147278,0.8656676000000001,0.10165559327579544,0.09935465570192625,0.2978578,-0.2066742
-0.367791425974026,0.031381832564819516,-0.05816040000000002,-0.7164976,0.934689522575297,0.01365662341762177,1.0588866000000001,0.8236024000000001,-0.01831304426637192,0.037621214382817916,0.08095699999999997,-0.2472412
-0.28788439793629417,0.23896279328801742,0.40469360000000015,-1.063089,0.8954737528936743,0.2792992498694421,1.849353,-0.10698239999999999,-0.1867617814266488,0.29268769101749215,0.40589899999999995,-1.4991882
-0.14999723865420556,0.2336376632381314,0.3801482,-0.8164823999999999,0.9535426184672896,0.3661491893373635,1.6011595999999997,0.0443176,-0.1407099819813085,0.2795333604546562,0.678717,-1.3154052
0.1253087768092105,0.17000666210650722,0.6650724,-0.4014192,0.9784874462171052,0.28888143059122495,1.8369784,0.25300599999999995,-0.11443086266447376,0.23263686440789738,0.38266619999999996,-0.8451321999999999
-0.1013518504389465,0.21660935803840928,0.5967836,-0.8804414000000002,1.0222139709497209,0.4050492967104443,2.0333406,-0.5999723999999997,-0.06577850662410199,0.3076447780301168,0.9212280000000002,-1.5014923999999998
-0.14447087382016882,0.1450861761750061,0.5985994,-0.6784424,0.9415084718330851,0.27603220630877007,1.9402650000000001,-0.19148239999999997,0.23567744908097354,0.2530781193076852,1.5263518,-0.2792664
-0.1624374514831573,0.17757191970669148,0.3645476000000001,-0.9167571999999999,0.914948183408748,0.3736005233295994,1.7945404,-0.12117320000000018,-0.16671184766214173,0.352350564931887,0.48570560000000007,-1.530069
0.08949084178154822,0.15068395723114442,0.5650085999999999,-0.5609954,0.9769203662071403,0.21927696802835053,1.777075,0.5066954,-0.09162016648992574,0.19971845988712292,0.5875302000000001,-0.7780241999999999
0.08376798390410958,0.09959210722737649,0.3583677999999999,-0.331265,0.9894908723972602,0.1498936730828484,1.5995878000000001,0.42589119999999997,-0.11698026828767125,0.1533875168231948,0.3026064,-0.644675
0.2237291904065043,0.28297769082483387,1.0916688000000003,-0.5664245999999997,0.9997143639837397,0.3626987223865266,2.0250306,0.1646728,-0.052978996260162455,0.19968796215946014,0.8723998000000002,-0.9415222
0.4432439768958742,0.2699833803783621,1.4873628,-0.3457216000000001,0.8548220810216108,0.322161123708089,1.7634335999999997,-0.15990280000000007,-0.10819168628683692,0.1443439508172322,0.4239166,-0.8188508000000001
-0.22500628658558716,0.30744161506108647,0.6016815999999999,-1.1341796,0.9886682067888907,0.4209346312371727,2.4391478,0.03811019999999998,-0.09168992198221076,0.35652047191050357,0.5399293999999999,-1.2567167999999997
0.3822469168316831,0.2764487871133774,1.0770965999999995,-0.45156240000000025,0.9523119016844541,0.3428362981947661,2.0107942,0.1561857999999997,-0.059193439886845715,0.3930557169836781,0.8090272000000001,-1.4826935999999997
0.07607729106592727,0.13910771428516472,0.565149,-0.3443086000000001,1.0082142420517552,0.3957880953176265,2.099472199999999,0.08458859999999997,-0.02994869467036351,0.18899694509910445,0.4319761999999999,-0.6418273999999999
-0.06239148187366492,0.21199005043949878,0.46789860000000016,-0.9682188,1.0412468443393341,0.34751519262889746,2.152728399999998,0.06746240000000005,0.037512698138541446,0.3980000188863567,0.9390260000000004,-1.511728
-0.075906956907689,0.20412553509763107,0.4569978000000002,-0.7641905999999998,0.994866136153365,0.4804436592381799,1.9180817999999995,-0.24758900000000014,0.12142392044175873,0.2526595715770079,0.9464874,-0.36823420000000007
-0.17795764034550018,0.15028484262111586,0.32917500000000005,-0.7186158,1.0163268023404841,0.3101197485148359,1.6739777999999994,0.22195119999999918,-0.002815854834215427,0.33576836159691287,0.7083314000000003,-1.1525695999999999
0.0049435001150747015,0.170099307760286,0.47964799999999996,-0.6217956000000002,1.0005116069332567,0.3067378550743096,1.842154,0.26352519999999996,-0.013263693987341587,0.20327792717803506,0.4592436000000003,-0.7106475999999998
0.17389965630441784,0.14040039449443958,0.6512847999999999,-0.2790406000000001,0.9852092710415995,0.31684710018352225,1.765323,0.16272899999999998,-0.0862668074814576,0.1934768523225614,0.40439159999999996,-0.7520017999999999
0.04992255613010816,0.26387330909587503,1.0656431999999998,-0.7011655999999997,1.035289763691966,0.36670528676638886,2.3144042,-0.01766639999999975,0.01156676916875168,0.3061490394804224,0.6089081999999999,-1.1438904
0.607983523361603,0.3734397476812321,1.9171205999999992,-0.3631834000000001,0.7809476334926746,0.3071960425439802,1.7440459999999987,0.034298599999999464,-0.04238889859676185,0.18886143213115092,0.4848418,-0.8137024000000004
